FFT Length,65536
Record Length,32768
FFT Sample Rate,+5.000000E+06,
Delta Frequency,+7.629395E+01,
Start Frequency,+0.000000E+00,
Stop Frequency,+2.500000E+06,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+8.368683E+05,+3.645858E-07,-4.439526E-07,-1.248146E+02,-8.832456E-01
+8.369446E+05,+2.391905E-07,+4.712643E-07,-1.255393E+02,+1.101126E+00
+8.370209E+05,-6.788820E-07,+3.590312E-07,-1.222931E+02,+2.655127E+00
+8.370972E+05,+2.660995E-07,-1.004831E-06,-1.196638E+02,-1.311918E+00
+8.371735E+05,+6.563201E-07,+7.155310E-07,-1.202561E+02,+8.285327E-01
+8.372498E+05,-1.253032E-06,-1.161342E-07,-1.180036E+02,-3.049174E+00
+8.373260E+05,+1.070598E-06,-4.840900E-07,-1.185996E+02,-4.246553E-01
+8.374023E+05,-7.178729E-07,+1.207805E-06,-1.170462E+02,+2.107059E+00
+8.374786E+05,+2.067913E-07,-9.720640E-07,-1.200539E+02,-1.361187E+00
+8.375549E+05,-2.861122E-07,+3.229204E-07,-1.273017E+02,+2.295831E+00
+8.376312E+05,+6.375950E-07,-8.631719E-08,-1.238302E+02,-1.345613E-01
+8.377075E+05,+1.667383E-08,-6.825766E-08,-1.430653E+02,-1.331210E+00
+8.377838E+05,+3.601893E-07,+3.519109E-07,-1.259589E+02,+7.737734E-01
+8.378601E+05,-1.482246E-06,-2.672838E-07,-1.164426E+02,-2.963186E+00
+8.379364E+05,+5.180051E-07,-5.626868E-07,-1.223288E+02,-8.267201E-01
+8.380127E+05,+7.560685E-07,+2.804051E-07,-1.218691E+02,+3.551473E-01
+8.380890E+05,-6.675205E-07,+8.283641E-07,-1.194624E+02,+2.249082E+00
+8.381653E+05,+4.560080E-07,-5.036356E-07,-1.233574E+02,-8.349880E-01
+8.382416E+05,-1.145861E-07,+2.604649E-07,-1.309167E+02,+1.985244E+00
+8.383179E+05,-6.255092E-07,-5.394979E-07,-1.216601E+02,-2.429890E+00
+8.383942E+05,+1.288624E-06,-2.881758E-07,-1.175855E+02,-2.200106E-01
+8.384705E+05,-1.110526E-06,+1.108408E-06,-1.160874E+02,+2.357149E+00
+8.385468E+05,+4.218753E-07,-1.322291E-06,-1.171525E+02,-1.261957E+00
+8.386230E+05,+3.438202E-07,+4.020633E-07,-1.255305E+02,+8.633261E-01
+8.386993E+05,-1.130011E-06,+7.296848E-07,-1.174247E+02,+2.568223E+00
+8.387756E+05,+8.801631E-08,+6.781659E-08,-1.390847E+02,+6.564927E-01
+8.388519E+05,+1.360431E-06,-9.771585E-07,-1.155197E+02,-6.228836E-01
+8.389282E+05,-1.160627E-06,+4.550909E-07,-1.180850E+02,+2.767908E+00
+8.390045E+05,+4.823783E-07,+1.810177E-07,-1.257601E+02,+3.589994E-01
+8.390808E+05,+5.505395E-07,-1.864392E-07,-1.247127E+02,-3.265262E-01
+8.391571E+05,-8.705088E-07,+4.341227E-07,-1.202400E+02,+2.678986E+00
+8.392334E+05,+3.649077E-07,-4.796843E-07,-1.243979E+02,-9.204668E-01
+8.393097E+05,-2.572014E-07,+4.276909E-08,-1.316761E+02,+2.976814E+00
+8.393860E+05,-2.464989E-08,-5.642781E-08,-1.442116E+02,-1.982652E+00
+8.394623E+05,+3.238813E-07,+1.579975E-07,-1.288652E+02,+4.538605E-01
+8.395386E+05,-1.422497E-07,+2.216704E-07,-1.315881E+02,+2.141327E+00
+8.396149E+05,-1.565109E-07,-6.009405E-07,-1.241383E+02,-1.825580E+00
+8.396912E+05,+6.442206E-07,+5.796124E-08,-1.237843E+02,+8.972952E-02
+8.397675E+05,-1.662771E-07,+3.617475E-06,-1.088227E+02,+1.616729E+00
+8.398438E+05,-1.216082E-06,-5.789718E-06,-1.045594E+02,-1.777828E+00
+8.399200E+05,+9.597351E-07,+1.910936E-06,-1.133982E+02,+1.105364E+00
+8.399963E+05,+3.871798E-07,+3.225464E-07,-1.259526E+02,+6.945807E-01
+8.400726E+05,-4.087737E-07,+4.277241E-07,-1.245588E+02,+2.333544E+00
+8.401489E+05,-3.794920E-07,-2.711640E-07,-1.266245E+02,-2.521172E+00
+8.402252E+05,+7.697111E-08,-4.719767E-08,-1.408873E+02,-5.500593E-01
+8.403015E+05,+6.464293E-07,-6.791016E-08,-1.237419E+02,-1.046703E-01
+8.403778E+05,-4.408654E-07,+5.015746E-07,-1.235072E+02,+2.291866E+00
+8.404541E+05,-1.395282E-07,-3.449982E-07,-1.285858E+02,-1.955117E+00
+8.405304E+05,+4.011141E-07,+1.360930E-07,-1.274614E+02,+3.270997E-01
+8.406067E+05,-4.403691E-08,-7.150110E-07,-1.228973E+02,-1.632308E+00
+8.406830E+05,-1.196427E-06,+1.826431E-06,-1.132173E+02,+2.150723E+00
+8.407593E+05,+1.105412E-06,-2.690012E-06,-1.107273E+02,-1.180902E+00
+8.408356E+05,+1.174106E-06,+1.940236E-06,-1.128878E+02,+1.026609E+00
+8.409119E+05,-1.765080E-06,-1.714130E-07,-1.150239E+02,-3.044783E+00
+8.409882E+05,+3.786372E-07,-4.167519E-07,-1.249887E+02,-8.332812E-01
+8.410645E+05,+3.038302E-07,-3.931982E-08,-1.302753E+02,-1.286985E-01
+8.411407E+05,-5.733476E-07,+2.454921E-07,-1.241006E+02,+2.737037E+00
+8.412170E+05,+6.540903E-07,+2.530754E-08,-1.236807E+02,+3.867191E-02
+8.412933E+05,-8.214791E-07,-5.995417E-07,-1.198536E+02,-2.511125E+00
+8.413696E+05,+1.113272E-06,+3.507827E-07,-1.186569E+02,+3.052443E-01
+8.414459E+05,+3.845639E-07,+7.388595E-07,-1.215876E+02,+1.090897E+00
+8.415222E+05,-1.786939E-06,-7.861420E-07,-1.141894E+02,-2.727138E+00
+8.415985E+05,+7.048611E-07,+1.949520E-07,-1.227178E+02,+2.698365E-01
+8.416748E+05,+4.952133E-07,-1.503873E-07,-1.257210E+02,-2.948312E-01
+8.417511E+05,-7.056176E-07,+4.914839E-07,-1.213109E+02,+2.533199E+00
+8.418274E+05,+5.061688E-07,-5.502652E-07,-1.225259E+02,-8.271148E-01
+8.419037E+05,-1.084173E-07,+2.956119E-07,-1.300375E+02,+1.922320E+00
+8.419800E+05,-4.467985E-07,-5.269677E-07,-1.232119E+02,-2.274051E+00
+8.420563E+05,+5.022964E-07,+2.617904E-07,-1.249372E+02,+4.804533E-01
+8.421326E+05,+2.149848E-07,+6.136125E-07,-1.237393E+02,+1.233801E+00
+8.422089E+05,-5.954934E-07,-6.879231E-07,-1.208205E+02,-2.284300E+00
+8.422852E+05,+3.546923E-07,+2.200928E-07,-1.275883E+02,+5.553694E-01
+8.423615E+05,+3.547368E-07,-1.138681E-08,-1.289974E+02,-3.208829E-02
+8.424377E+05,-2.694277E-07,-1.650097E-07,-1.300078E+02,-2.592072E+00
+8.425140E+05,-3.072914E-07,+6.184882E-07,-1.232152E+02,+2.031915E+00
+8.425903E+05,-4.595814E-07,-9.508829E-07,-1.195257E+02,-2.021012E+00
+8.426666E+05,+1.155573E-06,+1.104888E-06,-1.159242E+02,+7.629796E-01
+8.427429E+05,-1.106952E-06,-7.375718E-07,-1.175219E+02,-2.553838E+00
+8.428192E+05,+1.271256E-06,+4.519229E-08,-1.179099E+02,+3.553437E-02
+8.428955E+05,-1.160077E-06,-2.267766E-07,-1.185474E+02,-2.948543E+00
+8.429718E+05,+7.718231E-07,+1.112086E-06,-1.173697E+02,+9.640870E-01
+8.430481E+05,-5.770330E-07,-1.522003E-06,-1.157684E+02,-1.933181E+00
+8.431244E+05,+4.559915E-07,+1.161950E-06,-1.180742E+02,+1.196827E+00
+8.432007E+05,-4.229743E-08,-6.857927E-07,-1.232597E+02,-1.632395E+00
+8.432770E+05,+2.300689E-11,+5.176374E-07,-1.257195E+02,+1.570752E+00
+8.433533E+05,-5.236375E-07,-5.688855E-07,-1.222343E+02,-2.314802E+00
+8.434296E+05,+7.723359E-07,+2.069888E-07,-1.219426E+02,+2.618501E-01
+8.435059E+05,-1.109914E-06,+7.426047E-07,-1.174876E+02,+2.551932E+00
+8.435822E+05,+1.138710E-06,-1.051564E-06,-1.161935E+02,-7.456315E-01
+8.436584E+05,-5.430097E-07,+4.792886E-07,-1.228019E+02,+2.418445E+00
+8.437347E+05,+1.961668E-07,-3.213012E-07,-1.284858E+02,-1.022664E+00
+8.438110E+05,-3.138177E-07,+7.080548E-07,-1.222198E+02,+1.987990E+00
+8.438873E+05,+1.798040E-07,-6.214291E-07,-1.237830E+02,-1.289148E+00
+8.439636E+05,+1.288079E-07,-5.615534E-08,-1.370455E+02,-4.111186E-01
+8.440399E+05,+2.755167E-08,+3.550080E-07,-1.289691E+02,+1.493343E+00
+8.441162E+05,-1.145126E-07,+2.105456E-08,-1.386785E+02,+2.959761E+00
+8.441925E+05,-1.188727E-07,-1.266760E-07,-1.352032E+02,-2.324426E+00
+8.442688E+05,+5.038577E-07,-1.611044E-08,-1.259494E+02,-3.196329E-02
+8.443451E+05,-5.192282E-07,-2.069171E-07,-1.250527E+02,-2.762372E+00
+8.444214E+05,+5.656146E-07,+6.116987E-07,-1.215858E+02,+8.245216E-01
+8.444977E+05,-5.873842E-07,-1.045466E-06,-1.184223E+02,-2.082684E+00
+8.445740E+05,+2.739112E-07,+8.405515E-07,-1.210704E+02,+1.255777E+00
+8.446503E+05,-2.840075E-07,+3.334587E-07,-1.271703E+02,+2.276278E+00
+8.447266E+05,+7.267611E-08,-1.128318E-06,-1.189334E+02,-1.506474E+00
+8.448029E+05,+2.227859E-07,+8.397899E-07,-1.212212E+02,+1.311482E+00
+8.448792E+05,-1.579930E-07,-5.442933E-07,-1.249320E+02,-1.853304E+00
+8.449554E+05,+5.476101E-08,+3.078725E-07,-1.300973E+02,+1.394768E+00
+8.450317E+05,+1.841082E-07,+1.593790E-07,-1.322696E+02,+7.135274E-01
+8.451080E+05,-4.466291E-07,-4.631141E-07,-1.238305E+02,-2.338076E+00
+8.451843E+05,+1.009797E-07,+6.642613E-07,-1.234540E+02,+1.419933E+00
+8.452606E+05,+9.293853E-08,-2.894159E-07,-1.303433E+02,-1.260074E+00
+8.453369E+05,-2.394693E-07,-5.214688E-07,-1.248244E+02,-2.001292E+00
+8.454132E+05,+1.044548E-06,+4.790816E-07,-1.187923E+02,+4.300236E-01
+8.454895E+05,-1.233377E-06,-2.765000E-07,-1.179651E+02,-2.921058E+00
+8.455658E+05,+5.369238E-07,+1.006700E-06,-1.188548E+02,+1.080826E+00
+8.456421E+05,+2.369116E-08,-6.248750E-07,-1.240779E+02,-1.532901E+00
+8.457184E+05,-5.182118E-07,-6.782297E-07,-1.213755E+02,-2.223239E+00
+8.457947E+05,+1.290787E-06,-5.656771E-08,-1.177746E+02,-4.379620E-02
+8.458710E+05,-1.279505E-06,+1.302037E-06,-1.147724E+02,+2.347467E+00
+8.459473E+05,+7.836055E-07,-5.248795E-07,-1.205084E+02,-5.901868E-01
+8.460236E+05,-9.914835E-07,-8.528989E-07,-1.176688E+02,-2.431192E+00
+8.460999E+05,+1.012385E-06,+1.026699E-06,-1.168214E+02,+7.924181E-01
+8.461761E+05,-6.700737E-07,-7.223571E-07,-1.201287E+02,-2.318664E+00
+8.462524E+05,+3.951493E-07,+5.950150E-07,-1.229227E+02,+9.845729E-01
+8.463287E+05,+1.977236E-07,-2.412167E-07,-1.301198E+02,-8.841623E-01
+8.464050E+05,-8.826263E-07,-1.143099E-07,-1.210122E+02,-3.012799E+00
+8.464813E+05,+5.029543E-07,+5.709302E-07,-1.223738E+02,+8.486130E-01
+8.465576E+05,+7.622543E-07,-5.744997E-07,-1.204044E+02,-6.458554E-01
+8.466339E+05,-8.795807E-07,+1.472086E-07,-1.209945E+02,+2.975767E+00
+8.467102E+05,-5.294123E-08,+3.724157E-07,-1.284926E+02,+1.712006E+00
+8.467865E+05,+1.816074E-07,-9.756607E-07,-1.200661E+02,-1.386765E+00
+8.468628E+05,+3.460450E-07,+8.017103E-07,-1.211777E+02,+1.163321E+00
+8.469391E+05,-4.562592E-07,-2.395280E-07,-1.257586E+02,-2.658159E+00
+8.470154E+05,+3.841649E-07,-2.440502E-07,-1.268373E+02,-5.659536E-01
+8.470917E+05,-3.261972E-07,+2.742782E-07,-1.274081E+02,+2.442443E+00
+8.471680E+05,+3.853075E-07,+3.582075E-07,-1.255787E+02,+7.489659E-01
+8.472443E+05,-3.920997E-07,-3.696789E-07,-1.253700E+02,-2.385618E+00
+8.473206E+05,+3.907907E-07,-7.368724E-07,-1.215758E+02,-1.083175E+00
+8.473969E+05,-5.064200E-07,+1.083107E-06,-1.184479E+02,+2.008159E+00
+8.474731E+05,+2.884477E-07,-2.051604E-07,-1.290207E+02,-6.182410E-01
+8.475494E+05,-2.775199E-07,-1.275362E-07,-1.303020E+02,-2.710819E+00
+8.476257E+05,+4.865473E-07,-2.695781E-07,-1.250948E+02,-5.059576E-01
+8.477020E+05,-2.374708E-07,+3.456903E-07,-1.275475E+02,+2.172708E+00
+8.477783E+05,+5.692857E-09,-2.751989E-07,-1.312052E+02,-1.550113E+00
+8.478546E+05,-2.572382E-07,+8.697690E-08,-1.313232E+02,+2.815542E+00
+8.479309E+05,+2.729668E-07,+2.772143E-07,-1.281999E+02,+7.931181E-01
+8.480072E+05,+5.983683E-07,-8.922478E-08,-1.243651E+02,-1.480228E-01
+8.480835E+05,-7.891345E-07,+1.000418E-06,-1.178953E+02,+2.238674E+00
+8.481598E+05,-3.628732E-07,-3.076445E-06,-1.101790E+02,-1.688206E+00
+8.482361E+05,+1.593972E-07,+2.553635E-06,-1.118399E+02,+1.508457E+00
+8.483124E+05,+1.247227E-06,-5.464893E-07,-1.173184E+02,-4.129673E-01
+8.483887E+05,-1.145461E-06,+2.393328E-07,-1.186348E+02,+2.935616E+00
+8.484650E+05,-3.466256E-07,-5.905622E-07,-1.232891E+02,-2.101559E+00
+8.485413E+05,+8.830007E-07,+4.899157E-07,-1.199152E+02,+5.065443E-01
+8.486176E+05,-1.484710E-07,-3.321944E-08,-1.363550E+02,-2.921474E+00
+8.486938E+05,+6.775061E-08,+5.504449E-08,-1.411804E+02,+6.822910E-01
+8.487701E+05,+5.287055E-07,+2.686727E-07,-1.245381E+02,+4.701629E-01
+8.488464E+05,-1.621779E-06,-1.031502E-06,-1.143248E+02,-2.575100E+00
+8.489227E+05,+4.380732E-07,+8.277630E-07,-1.205695E+02,+1.084043E+00
+8.489990E+05,+1.049685E-06,-6.317168E-07,-1.182365E+02,-5.417534E-01
+8.490753E+05,-1.009810E-06,+4.692304E-07,-1.190662E+02,+2.706605E+00
+8.491516E+05,+1.074864E-06,-6.075072E-07,-1.181690E+02,-5.144340E-01
+8.492279E+05,-8.217658E-07,+4.522994E-07,-1.205558E+02,+2.638443E+00
+8.493042E+05,-4.407045E-07,+4.688300E-07,-1.238298E+02,+2.325281E+00
+8.493805E+05,+7.078260E-07,-6.627002E-07,-1.202679E+02,-7.524841E-01
+8.494568E+05,-2.983453E-08,+5.577958E-07,-1.250581E+02,+1.624232E+00
+8.495331E+05,+4.973791E-08,-2.773576E-07,-1.310017E+02,-1.393355E+00
+8.496094E+05,-2.691504E-07,+5.920589E-07,-1.237368E+02,+1.997470E+00
+8.496857E+05,+3.489764E-07,-1.315474E-06,-1.173230E+02,-1.311484E+00
+8.497620E+05,+8.942055E-08,+1.197102E-06,-1.184132E+02,+1.496237E+00
+8.498383E+05,-4.254563E-07,-8.789917E-07,-1.202062E+02,-2.021585E+00
+8.499146E+05,-4.671358E-07,+7.499337E-07,-1.210756E+02,+2.127886E+00
+8.499908E+05,+6.660626E-07,-2.299025E-07,-1.230409E+02,-3.323623E-01
+8.500671E+05,+2.428545E-07,-3.436898E-07,-1.275178E+02,-9.556482E-01
+8.501434E+05,+2.586895E-08,+2.867075E-07,-1.308160E+02,+1.480812E+00
+8.502197E+05,-8.825709E-07,-4.703633E-07,-1.199992E+02,-2.651936E+00
+8.502960E+05,+3.263060E-07,+8.614347E-07,-1.207133E+02,+1.208704E+00
+8.503723E+05,+5.033443E-07,-5.057300E-07,-1.229318E+02,-7.877625E-01
+8.504486E+05,+1.187010E-07,-4.541712E-08,-1.379176E+02,-3.654326E-01
+8.505249E+05,-8.905168E-07,-1.605415E-07,-1.208683E+02,-2.963229E+00
+8.506012E+05,+2.152996E-07,+2.579673E-07,-1.294730E+02,+8.753108E-01
+8.506775E+05,+6.645889E-07,+2.931405E-07,-1.227769E+02,+4.154158E-01
+8.507538E+05,-5.657726E-07,-1.299206E-06,-1.169723E+02,-1.981506E+00
+8.508301E+05,+7.580746E-07,+1.994436E-06,-1.134175E+02,+1.207566E+00
+8.509064E+05,-9.787982E-07,-1.550594E-06,-1.147335E+02,-2.133871E+00
+8.509827E+05,+3.990695E-07,+5.234710E-07,-1.236323E+02,+9.194363E-01
+8.510590E+05,+4.738219E-07,+1.918451E-07,-1.258284E+02,+3.847136E-01
+8.511353E+05,-1.072401E-06,-8.133616E-08,-1.193680E+02,-3.065893E+00
+8.512115E+05,+8.928928E-07,-6.098352E-08,-1.209638E+02,-6.819291E-02
+8.512878E+05,-5.188883E-08,+9.080164E-08,-1.396109E+02,+2.089961E+00
+8.513641E+05,-5.515394E-07,+6.190560E-08,-1.251141E+02,+3.029819E+00
+8.514404E+05,-3.360636E-08,-4.213030E-07,-1.274806E+02,-1.650395E+00
+8.515167E+05,+3.781121E-07,+9.803048E-08,-1.281651E+02,+2.536776E-01
+8.515930E+05,+1.319247E-07,+2.266115E-07,-1.316268E+02,+1.043596E+00
+8.516693E+05,+3.801556E-08,+3.467979E-07,-1.291466E+02,+1.461614E+00
+8.517456E+05,-5.068007E-07,-8.250697E-07,-1.202799E+02,-2.121629E+00
+8.518219E+05,+6.932234E-07,+1.182201E-07,-1.230580E+02,+1.689118E-01
+8.518982E+05,-4.003234E-07,+4.579404E-07,-1.243184E+02,+2.289163E+00
+8.519745E+05,-1.164059E-07,+1.501573E-07,-1.344252E+02,+2.230248E+00
+8.520508E+05,+2.771293E-09,-9.848357E-07,-1.201327E+02,-1.567982E+00
+8.521271E+05,+4.138798E-07,+1.060838E-06,-1.188717E+02,+1.198815E+00
+8.522034E+05,-5.600978E-07,-1.811254E-07,-1.246028E+02,-2.828825E+00
+8.522797E+05,-6.951885E-08,-3.451415E-07,-1.290674E+02,-1.769558E+00
+8.523560E+05,+8.874144E-07,-1.629025E-07,-1.208935E+02,-1.815485E-01
+8.524323E+05,-9.263248E-07,+1.065724E-07,-1.206076E+02,+3.027048E+00
+8.525085E+05,+3.124148E-07,+9.961393E-07,-1.196262E+02,+1.266886E+00
+8.525848E+05,+1.119139E-07,-1.355161E-06,-1.173307E+02,-1.488400E+00
+8.526611E+05,-2.372843E-07,+3.852889E-07,-1.268877E+02,+2.122797E+00
+8.527374E+05,+5.523771E-07,+1.808453E-07,-1.247131E+02,+3.163963E-01
+8.528137E+05,-6.061080E-07,+6.499856E-08,-1.242993E+02,+3.034762E+00
+8.528900E+05,+7.553023E-07,+8.988989E-08,-1.223765E+02,+1.184546E-01
+8.529663E+05,-8.960621E-07,+6.141090E-08,-1.209329E+02,+3.073165E+00
+8.530426E+05,+3.269785E-07,-5.061750E-07,-1.243994E+02,-9.972529E-01
+8.531189E+05,+7.452046E-08,+5.342917E-07,-1.253608E+02,+1.432215E+00
+8.531952E+05,+1.511199E-08,-6.885086E-07,-1.232397E+02,-1.548851E+00
+8.532715E+05,+1.683203E-07,+3.450248E-07,-1.283158E+02,+1.116916E+00
+8.533478E+05,-4.927157E-07,+5.541078E-07,-1.225979E+02,+2.297616E+00
+8.534241E+05,+6.747467E-07,-7.043153E-07,-1.202166E+02,-8.068360E-01
+8.535004E+05,-6.905051E-07,+1.920075E-07,-1.228932E+02,+2.870376E+00
+8.535767E+05,+2.247105E-07,-8.349670E-07,-1.212629E+02,-1.307900E+00
+8.536530E+05,+6.637762E-07,+1.311661E-06,-1.166534E+02,+1.102314E+00
+8.537292E+05,-9.967206E-07,-4.297963E-07,-1.192879E+02,-2.734473E+00
+8.538055E+05,+3.828873E-07,+1.406445E-07,-1.277889E+02,+3.520259E-01
+8.538818E+05,-2.588740E-07,-5.359031E-09,-1.317364E+02,-3.120894E+00
+8.539581E+05,+6.739923E-08,-1.380197E-07,-1.362723E+02,-1.116528E+00
+8.540344E+05,+1.129326E-06,-7.705002E-08,-1.189234E+02,-6.812099E-02
+8.541107E+05,-1.520397E-06,+3.866521E-07,-1.160887E+02,+2.892562E+00
+8.541870E+05,+8.829476E-07,-9.992339E-07,-1.175005E+02,-8.471025E-01
+8.542633E+05,-3.250192E-07,+1.071461E-06,-1.190182E+02,+1.865317E+00
+8.543396E+05,-7.082828E-07,-5.981537E-07,-1.206578E+02,-2.440293E+00
+8.544159E+05,+2.203610E-06,+3.479351E-07,-1.130304E+02,+1.566004E-01
+8.544922E+05,-2.130952E-06,+2.079132E-07,-1.133874E+02,+3.044332E+00
+8.545685E+05,+7.250023E-07,-8.807469E-07,-1.188561E+02,-8.820875E-01
+8.546448E+05,+1.329060E-07,+4.774383E-07,-1.260975E+02,+1.299297E+00
+8.547211E+05,-4.950117E-07,+2.527716E-07,-1.251014E+02,+2.669471E+00
+8.547974E+05,+2.001174E-07,-4.706796E-07,-1.258239E+02,-1.168784E+00
+8.548737E+05,+1.478003E-07,+3.332786E-07,-1.287641E+02,+1.153383E+00
+8.549500E+05,+4.278773E-07,+8.210211E-08,-1.272166E+02,+1.895781E-01
+8.550262E+05,-7.105419E-07,-2.057741E-07,-1.226184E+02,-2.859703E+00
+8.551025E+05,+8.635113E-07,-2.041237E-08,-1.212722E+02,-2.363440E-02
+8.551788E+05,-1.574499E-06,+3.789995E-07,-1.158125E+02,+2.905375E+00
+8.552551E+05,+1.250988E-06,-4.140117E-07,-1.176036E+02,-3.196020E-01
+8.553314E+05,-4.049328E-07,+4.765785E-07,-1.240771E+02,+2.275097E+00
+8.554077E+05,+4.772377E-07,-7.643435E-07,-1.209046E+02,-1.012646E+00
+8.554840E+05,-4.727944E-07,+5.279965E-07,-1.229902E+02,+2.301092E+00
+8.555603E+05,+3.007522E-07,-5.025130E-07,-1.246474E+02,-1.031483E+00
+8.556366E+05,-4.277057E-07,+3.080122E-07,-1.255626E+02,+2.517471E+00
+8.557129E+05,+5.318149E-07,+2.667004E-07,-1.245105E+02,+4.648398E-01
+8.557892E+05,-4.912430E-07,-4.928804E-07,-1.231493E+02,-2.354531E+00
+8.558655E+05,-1.588085E-07,+1.166772E-06,-1.185806E+02,+1.706074E+00
+8.559418E+05,+9.088698E-07,-1.399241E-06,-1.155534E+02,-9.947413E-01
+8.560181E+05,-4.943563E-07,+1.101751E-06,-1.183617E+02,+1.992569E+00
+8.560944E+05,-5.250229E-07,-1.608764E-06,-1.154306E+02,-1.886250E+00
+8.561707E+05,+1.189269E-06,+1.744359E-06,-1.135094E+02,+9.724036E-01
+8.562469E+05,-9.450760E-07,-1.347885E-06,-1.156704E+02,-2.182297E+00
+8.563232E+05,+7.588777E-08,+1.008323E-06,-1.199035E+02,+1.495677E+00
+8.563995E+05,-4.227481E-07,-9.950210E-07,-1.193227E+02,-1.972551E+00
+8.564758E+05,+1.147016E-06,+1.242141E-06,-1.154385E+02,+8.251924E-01
+8.565521E+05,-6.188916E-07,-5.758818E-07,-1.214590E+02,-2.392177E+00
+8.566284E+05,+1.056023E-07,+1.708587E-07,-1.339421E+02,+1.017197E+00
+8.567047E+05,+1.171865E-07,-1.988763E-07,-1.327340E+02,-1.038324E+00
+8.567810E+05,-6.660939E-07,-4.483392E-07,-1.219065E+02,-2.549158E+00
+8.568573E+05,+9.508303E-07,+1.842208E-07,-1.202779E+02,+1.913761E-01
+8.569336E+05,-9.221479E-07,+6.836221E-07,-1.188018E+02,+2.503659E+00
+8.570099E+05,+1.049206E-06,-9.849873E-07,-1.168381E+02,-7.538390E-01
+8.570862E+05,-7.512866E-07,+1.172906E-06,-1.171217E+02,+2.140489E+00
+8.571625E+05,+1.332862E-07,-5.039988E-07,-1.256578E+02,-1.312258E+00
+8.572388E+05,-3.765612E-07,+4.412062E-08,-1.284241E+02,+3.024957E+00
+8.573151E+05,+7.580845E-07,-6.000150E-07,-1.202932E+02,-6.695293E-01
+8.573914E+05,-3.860512E-07,+2.272094E-07,-1.269754E+02,+2.609637E+00
+8.574677E+05,-3.334490E-07,+1.118564E-07,-1.290763E+02,+2.817936E+00
+8.575439E+05,+3.642256E-07,+5.113533E-07,-1.240435E+02,+9.518776E-01
+8.576202E+05,+6.158693E-07,-6.496466E-07,-1.209619E+02,-8.120823E-01
+8.576965E+05,-9.032429E-07,+5.919036E-07,-1.193323E+02,+2.561494E+00
+8.577728E+05,+1.995013E-09,-2.791296E-07,-1.310837E+02,-1.563649E+00
+8.578491E+05,+7.363659E-07,-2.926411E-07,-1.220213E+02,-3.782739E-01
+8.579254E+05,-6.768980E-07,+8.890524E-08,-1.233153E+02,+3.010998E+00
+8.580017E+05,+5.631711E-07,+7.305871E-07,-1.207011E+02,+9.140859E-01
+8.580780E+05,-7.580756E-07,-1.286307E-06,-1.165184E+02,-2.103343E+00
+8.581543E+05,-4.272858E-07,+1.707934E-06,-1.150869E+02,+1.815942E+00
+8.582306E+05,+2.987291E-06,-2.543849E-06,-1.081262E+02,-7.053974E-01
+8.583069E+05,-3.317707E-06,+2.042588E-06,-1.081875E+02,+2.589736E+00
+8.583832E+05,+1.604089E-06,-4.418506E-07,-1.155778E+02,-2.687870E-01
+8.584595E+05,-5.637997E-07,-1.889961E-07,-1.245150E+02,-2.818146E+00
+8.585358E+05,+2.069875E-07,+4.481795E-07,-1.261313E+02,+1.138139E+00
+8.586121E+05,-6.793854E-07,-6.901230E-07,-1.202787E+02,-2.348354E+00
+8.586884E+05,+1.549773E-06,+1.126439E-07,-1.161718E+02,+7.255654E-02
+8.587646E+05,-1.148902E-06,+6.522297E-07,-1.175811E+02,+2.625263E+00
+8.588409E+05,-6.325023E-07,-6.224432E-07,-1.210375E+02,-2.364210E+00
+8.589172E+05,+1.540794E-06,+4.848210E-07,-1.158351E+02,+3.048483E-01
+8.589935E+05,-1.143913E-06,-6.348521E-07,-1.176660E+02,-2.634932E+00
+8.590698E+05,+9.031674E-07,+4.782012E-07,-1.198114E+02,+4.869457E-01
+8.591461E+05,-8.981678E-07,-2.747088E-07,-1.205445E+02,-2.844773E+00
+8.592224E+05,+8.582682E-07,-1.132317E-07,-1.212526E+02,-1.311729E-01
+8.592987E+05,-3.642944E-07,+1.235766E-06,-1.177994E+02,+1.857468E+00
+8.593750E+05,-3.725785E-07,-1.956907E-06,-1.140140E+02,-1.758936E+00
+8.594513E+05,+7.343082E-07,+1.642581E-06,-1.148982E+02,+1.150402E+00
+8.595276E+05,-9.286350E-07,-9.740343E-07,-1.174206E+02,-2.332338E+00
+8.596039E+05,+1.006143E-06,+2.519565E-07,-1.196827E+02,+2.453721E-01
+8.596802E+05,-5.825450E-07,+2.456055E-07,-1.239829E+02,+2.742599E+00
+8.597565E+05,-1.584895E-08,-6.064752E-07,-1.243408E+02,-1.596923E+00
+8.598328E+05,-4.458659E-08,+9.840935E-07,-1.201304E+02,+1.616073E+00
+8.599091E+05,+5.269656E-07,-9.000168E-07,-1.196348E+02,-1.041102E+00
+8.599854E+05,-8.639711E-07,+8.703107E-07,-1.182278E+02,+2.352539E+00
+8.600616E+05,+7.133492E-07,-6.508517E-07,-1.203036E+02,-7.396176E-01
+8.601379E+05,-3.005849E-07,-3.779221E-08,-1.303725E+02,-3.016520E+00
